id,host,vulnerability,risk_score
efb18fc3-c266-466a-9f24-17090a5e4bcf,26.99.127.81,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,9
a325df98-f36e-48e1-83d7-eabff105e53e,225.179.77.238,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,69
5658091d-89be-47d3-b5ed-b2336f2d47d8,199.60.39.105,Oracle WebLogic Server mod_wl POST Request Remote Overflow,28
b1c27c47-a045-4567-a0f6-0d2dd8cc4e52,244.138.124.30,Oracle Error Log Found,30
2c683369-77f5-420b-92a2-8259cb144c33,26.196.44.255,Brocade Fabric OS Default Credentials,80
94a48ed0-ac0d-48ca-95b3-ce0ab00322ba,231.113.228.43,Insecure Apache version 2.2.15,90
e7004b1a-a128-44ee-aea2-d2fc52ea3d28,26.196.44.255,NTMail3 Arbitrary Mail Relay,37
af48ee18-f8f5-4538-96f6-0b238b0e1f96,199.60.39.105,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,19
ba2a6fbb-3a8c-44bb-be92-6568bc43a1cc,244.138.124.30,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),54
ad4dfd1f-72e2-404e-b6e8-104c0f65302e,67.117.168.250,Apache Struts2 Remote Command Execution,99
fe989f29-d0fc-459b-927f-d72055165ed2,207.71.129.141,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,69
7d63ab53-aab2-4518-b3cc-c47e7b211c2a,167.57.156.22,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),34
f54c84a1-fdaa-444a-9378-df9fc2301d0e,13.159.59.220,Apache Struts2 Remote Command Execution,99
0ec8e625-8a25-4108-8b21-e8de0ae074ec,244.138.124.30,Insecure .net framework 4.0,12
c2eb902d-a3b1-4559-8ddc-cbf249cc940e,205.94.93.59,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,87
72dfc52c-6b77-4d90-bd84-5b3dc92ed3d3,51.168.253.103,Temporary File Download,97
2b633df9-ca28-497f-a7ff-d4d225047f77,198.57.5.185,Unrestricted File Upload,1
f5ab74cd-58b1-443d-b4de-729565c44562,237.22.69.187,Insecure Kentico version 8.1 is running,16
671260cd-508b-47b2-a202-a35373d6e144,133.65.176.198,Insecure .net framework 4.0,27
dfe788a3-207c-4bb1-9f0a-282c69bfd665,26.196.44.255,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,18
4100f2ab-1f18-4ba2-9878-47ba4162098f,84.114.78.176,NTMail3 Arbitrary Mail Relay,77
ac7f70f1-ea94-4a79-b26f-8ca39ce984c7,154.13.22.62,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,3
c20c0e37-a55c-46eb-994a-c2a92e419e27,155.131.235.41,Apache Struts2 Remote Command Execution,33
0ce2b995-4156-40eb-8e50-92f99ce6bb85,94.155.9.209,Apache ActiveMQ Detection,58
64a59800-d1c4-43f5-aba6-d775fbbe1d7c,26.99.127.81,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,96
98b3b727-4d6e-4124-a7e6-a6ca5b87f7ad,141.228.196.167,Unrestricted File Upload,70
31ff791f-a742-4033-bc6a-a6e2b711493a,27.154.20.223,JBoss Java Object Deserialization RCE,78
d6e08f04-9cfd-4e09-92e1-b22badb737b7,94.155.9.209,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,70
0de3038f-ca4f-4782-8930-b45726fab74f,86.200.196.38,Mozilla Firefox < 84.0,10
f5980eba-4fd3-4a98-925e-499a27555710,94.165.18.10,Oracle Error Log Found,97
4f6b60aa-1dcd-4e8d-8a1a-61af34236504,86.200.196.38,Mozilla Firefox ESR < 78.6,94
f051af0c-0d14-406d-9a21-43716cea1906,6.161.15.9,Microsoft Windows 95/98/ME Unsupported Installation Detection,33
ac5cf9b4-7ba8-4def-a96c-e27cf9c22d2a,47.61.89.232,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,20
e75db078-1207-4011-8b6d-f3877ef744e1,74.191.153.67,Account Takeover via Forgot Password,11
7675a0c4-cd8f-4f31-8ef4-1fa27e6bee61,56.205.227.49,Apache Struts2 Remote Command Execution,99
61a1732d-bca2-4534-b4a2-5afe9d2d1da7,27.147.81.61,Apache ActiveMQ Detection,39
0dfb6e1d-f9c9-4fd2-ad21-43e40116b142,36.255.40.37,Mozilla Firefox ESR < 78.6,71
625d5c85-5445-4206-8a8d-48501b462b0a,233.195.3.250,Insecure .net framework 4.0,13
9420ebeb-134f-41f8-b18a-bd3566488d08,86.200.196.38,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,69
d48aecce-678d-4b1c-846e-f298b3def342,198.57.5.185,Insecure Apache version 2.2.15,62
57b7c467-e067-403d-8d56-aa22b0816700,154.209.44.93,Insecure .net framework 4.0,95
520b9ddc-47d8-4864-9e1a-9cf644e91d1c,169.185.46.18,NTMail3 Arbitrary Mail Relay,43
446c0c1b-01d1-4b9d-adcb-5728321e0896,54.180.150.99,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,41
41dd9bcf-a491-4041-8b00-53abe6855c99,2.128.80.100,Temporary File Download,8
20f8cae6-c9e0-47e4-803d-537ef3f4aa1f,225.179.77.238,Microsoft Windows 95/98/ME Unsupported Installation Detection,81
d7a8c8f8-6a8a-4ce1-ab1d-67d2a164a63b,141.236.126.203,Oracle WebLogic Server Plug-in Remote Overflow (1166189),78
6c5d448a-8f3e-4838-a5f5-dbad0fcd9214,54.180.150.99,Password Spraying Attack,62
8ce45ef9-f1c1-434d-8edc-035ee5edb119,55.241.9.100,Unrestricted File Upload,84
6e1877b6-d62a-4de3-96db-3ab3b43ed1e4,79.236.16.184,Apache ActiveMQ Detection,24
9fa10016-553a-471b-b327-36381b4ac7a1,250.214.231.97,Unrestricted File Upload,77
c6900a0a-7f31-421e-be3a-50d88f107c7b,55.241.9.100,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,67
59f5681e-f972-46bc-9da6-d40be1a9c912,19.50.38.199,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),74
2293280c-c8a9-4f66-8e55-742d3a3e48ab,44.166.191.146,Unrestricted File Upload,88
5965e375-f897-498a-a4d9-490eb3868ae3,83.116.69.102,Mozilla Firefox < 84.0,86
323cbcdd-e431-48d6-bf4e-42c2ead5467c,252.87.7.60,Brocade Fabric OS Default Credentials,28
1783e212-8be5-4ca7-adec-91a385846c30,45.78.175.158,Password Spraying Attack,4
2758058b-fa09-488b-8eaa-6d98a770016d,41.254.253.138,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),40
c054a845-111d-4237-a52a-3c64d69c1bd6,126.36.151.232,Oracle Error Log Found,97
0520e7c3-7187-4f76-8722-4956385d48c0,27.154.20.223,Mozilla Firefox ESR < 78.6,26
18079b44-c646-4c72-9a5f-b635f593fc0c,244.138.124.30,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),88
86f96213-fe3a-45d4-b165-7a6dceff5cca,145.171.136.33,Microsoft Windows 95/98/ME Unsupported Installation Detection,83
fceccfec-13cd-4c98-a7d9-c99c9a283dfb,74.191.153.67,Unrestricted File Upload,86
331fec75-a172-4147-880f-558de9a9ee67,54.180.150.99,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,45
731803e1-9697-42eb-82ea-f769dbe387d3,74.191.153.67,Unsupported Cisco Operating System,72
c9315b32-d5e7-4b52-9d3d-95187af31fcb,253.26.79.44,Temporary File Download,33
01fdb0ea-7400-4637-9aaa-a3679aae2feb,26.99.127.81,Oracle WebLogic Server mod_wl POST Request Remote Overflow,32
614480a1-fc83-42d2-ac64-87ef1df91602,86.200.196.38,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),80
0d6b5c95-3fa5-4b0b-820b-0a3323a47372,182.40.254.174,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,50
41827344-c4c6-48f4-a420-3c60a191c831,197.227.236.56,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,2
7d1af218-3817-4328-b0a5-2a964cd407b6,175.170.23.82,NTMail3 Arbitrary Mail Relay,15
a3314e4e-fcd9-434f-a82d-5db1ed64f2f4,201.162.72.23,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,68
db39250a-f7a0-4d3a-8a65-deac53a332c5,198.57.5.185,Apache ActiveMQ Detection,56
ff66e3db-a928-4556-9790-4283855cd438,154.145.164.49,Bind Shell Backdoor Detection,34
73b6fabd-1e4a-45e9-90fb-00a1df549f45,167.24.211.35,Apache Struts2 Remote Command Execution,11
db410923-ae4a-4308-ad6a-4a19b32cd2fb,26.99.127.81,File Content Disclosure /etc/passwd,54
efbf4b65-6f26-4c76-99c1-e84cd303a630,198.91.180.130,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),37
2ed8a111-cfb6-4386-ba4b-f25010d25392,167.57.156.22,BSD Based FTP Server Multiple glob Function Remote Overflow,93
f0ad26eb-cfc2-49ac-abf5-1c823928f980,140.167.176.203,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,41
d0b3a4c6-c6a1-410c-96bd-ca18af32f3d1,199.60.39.105,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,59
08a55af0-26ff-407c-ae94-9c4bb4d26a9a,182.40.254.174,MailEnable WebMail Detection,5
123af4fe-9452-4add-8c5d-cf57925fbf35,244.138.124.30,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,57
aaced6e8-09f2-4152-b3e0-82a8f7924f8d,13.159.59.220,Oracle WebLogic Server mod_wl POST Request Remote Overflow,15
764b205c-bd3a-4ead-be12-fc613c9f4082,246.79.17.248,Unrestricted File Upload,78
1d3c4701-8370-43cd-ae8f-68e2ac1ca70c,141.142.147.13,Mozilla Firefox < 84.0,32
b41fb408-8abd-4182-bd8e-1d62c039a2f2,60.251.44.235,Oracle Error Log Found,44
dc630829-7155-4bda-9ea1-3651b1d0fbb6,207.71.129.141,Account Takeover via Forgot Password,52
b8237bbd-d901-41e8-a521-84aab0d558f4,38.31.109.190,Unsupported Cisco Operating System,51
aa5af254-64eb-40c0-b007-e4a14d85c065,94.165.18.10,Password Spraying Attack,29
4d50b248-273c-4be4-8744-44567beb2150,58.111.122.197,Microsoft Windows 95/98/ME Unsupported Installation Detection,21
56840075-2981-4d03-bb43-602902093815,244.138.124.30,Docker remote API detection,65
324ebcb3-034e-4b03-ba51-ded6d25a1b36,112.16.39.54,Insecure .net framework 4.0,3
1805e38e-dc28-4d36-a0a8-a1289a83063b,138.12.72.25,Insecure Apache version 2.2.15,37
5ad212c7-ee20-4e40-b6cb-00016da1e2bb,101.114.118.123,Account Takeover via Forgot Password,50
b974db84-e5df-42a9-8380-1eb378b70205,252.87.7.60,Oracle WebLogic Server Plug-in Remote Overflow (1166189),47
bfde89fa-10c6-4d79-ad17-3aed5d9a164e,217.134.103.175,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,50
eb12f984-f411-47c0-9414-81364562753a,179.86.225.227,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,69
943c2aa8-3ea7-47fa-a2cc-6c0246076108,252.87.7.60,Oracle WebLogic Server Plug-in Remote Overflow (1166189),21
abbad4f8-3f06-426f-a4bb-70263bf3d3c9,151.112.186.5,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,73
ee922f2f-9406-47bb-ba89-9de7c849a0a6,47.155.151.168,Mozilla Firefox < 84.0,16
d30d12cb-5484-4bee-8d24-38fe485ec798,94.165.18.10,Insecure .net framework 4.0,51
1a9d9d13-7e41-4eda-87c2-8c8f2e2eac1d,6.161.15.9,Microsoft Windows 95/98/ME Unsupported Installation Detection,16
2100c504-9ece-44b2-9c3a-93f6a18364bd,45.78.175.158,BSD Based FTP Server Multiple glob Function Remote Overflow,63
017cc865-03e5-4a7b-b2fa-d8bb938582f7,86.200.196.38,Apache Struts2 Remote Command Execution,42
b3cff8b4-7572-4ff1-8798-3cd38b2c37a7,13.159.59.220,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,95
15df626e-f24c-4795-9fe7-5e1b0fe64d7c,233.195.3.250,Mozilla Firefox < 84.0,55
b95e6db7-c6b6-4af8-ac8e-1c0e5ff2cbfb,246.79.17.248,Docker remote API detection,39
d332c3c5-da0b-470a-9d93-f11f72afa56c,252.87.7.60,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),53
fde60614-c2bf-4888-9b67-6127b4bba6b9,169.185.46.18,Microsoft Windows 95/98/ME Unsupported Installation Detection,45
b7bb563d-56e5-49e1-961e-df169ddd5538,107.16.154.116,Insecure Kentico version 8.1 is running,90
ee460215-0034-4fc4-b7ea-c8c9faf75115,55.38.105.171,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,65
ee8b4cd1-240c-434f-a98c-295e251899d3,107.16.154.116,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,55
7245316f-3527-4b22-b9ed-0ad5ee59f3f3,45.104.33.10,NTMail3 Arbitrary Mail Relay,97
19c19eb5-31d4-4da5-85a3-46431aed6d6b,198.57.5.185,File Content Disclosure /etc/passwd,63
8f064224-0337-4f97-8489-6089d065b737,138.12.72.25,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),78
20802250-087b-47f9-9890-8e8f807f9705,211.184.178.166,Account Takeover via Forgot Password,32
b2086302-bd66-404f-972c-def82efbd518,51.168.253.103,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,77
ffe58b73-2975-4461-b06d-aaeec8c02783,47.155.151.168,NTMail3 Arbitrary Mail Relay,32
dab10f9b-8547-4057-8dff-2ed0467a8aa5,233.195.3.250,Unrestricted File Upload,83
b48ea487-ca79-4671-bcaf-bb4add415c07,36.255.40.37,Exposure of Application source code, config files and credentials,44
a512133d-c27d-46ce-8133-8cd73f643f93,225.179.77.238,Apache Struts2 Remote Command Execution,8
de2a86f9-5861-42a3-b65a-8bdc5d37cf39,181.179.110.69,NTMail3 Arbitrary Mail Relay,72
f5db0826-a4b0-42a9-9f30-58b88f985b0f,75.1.229.101,Docker remote API detection,59
08761320-3e36-4b0c-8829-eb57bc2b6c33,142.213.113.99,MailEnable WebMail Detection,8
5ffbc0af-fa09-44c5-a16a-e00931292089,138.12.72.25,Apache ActiveMQ Detection,33
fa7f96f1-13d9-41d4-8408-8f171fe04864,154.209.44.93,Exposure of Application source code, config files and credentials,54
cca9fb32-068b-488c-a21b-70dab4eb2fcd,37.46.227.136,Bind Shell Backdoor Detection,70
b7b32720-bca5-49b1-b37e-957fee5523b2,126.36.151.232,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),94
329a3c5a-e7c4-4e65-b93e-6facc3d985b7,84.114.78.176,Insecure .net framework 4.0,76
9cc8264a-1d79-4ede-bc8f-2488cf33808b,244.138.124.30,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),26
7fdc3931-0b94-468f-957b-41d8d5457c81,75.138.147.132,BSD Based FTP Server Multiple glob Function Remote Overflow,42
d7093e66-21fc-42ba-b0d0-966551a1a995,95.81.122.187,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,49
35a996b9-ed0a-490c-a4a1-7c972b8f90dc,121.211.230.69,MailEnable WebMail Detection,49
82d356a1-822f-45e7-8a33-e0b2051b9ace,229.150.18.196,Apache ActiveMQ Detection,80
991405f8-a4a5-4bf0-8a81-86d9c6a5eade,253.26.79.44,MailEnable WebMail Detection,14
5a855b92-86cd-4024-a19e-bcc7b7f179bc,120.62.59.184,Apache ActiveMQ Detection,51
e86bd64e-b5e7-4617-aded-36db8d7acd9b,51.168.253.103,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),82
dc322d51-5762-4bbf-9d62-c0476d56cc78,75.1.229.101,File Content Disclosure /etc/passwd,81
9dbd65cd-4e30-4095-878e-43f864f0fc7e,13.159.59.220,Brocade Fabric OS Default Credentials,62
536ebd5a-fedb-4633-b0eb-b0384d67912c,169.185.46.18,Insecure Kentico version 8.1 is running,13
1f4dd68d-a30a-492b-bb1a-81fc611a35b9,180.102.103.25,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,67
b0bc0bf0-3bbc-4ce7-aab4-799678d4473b,55.38.105.171,Password Spraying Attack,55
74c800b6-dbf1-452e-8a4d-22c53a907453,252.87.7.60,Mozilla Firefox ESR < 78.6,15
99e132ef-b04f-4940-8f25-0e0af2827687,140.167.176.203,Mozilla Firefox < 84.0,85
83acd882-306f-4621-b4a0-afc7a84cbbcd,37.46.227.136,Oracle WebLogic Server mod_wl POST Request Remote Overflow,93
08b7966c-8a9d-444b-80c6-0540e189f53c,225.179.77.238,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,1
49cb2fe0-1a9b-4b1e-bd28-d31dd7ca05c4,121.211.230.69,Insecure .net framework 4.0,33
95b8ac61-3e0b-4bb4-8091-e6965289040a,205.94.93.59,Insecure .net framework 4.0,72
dd3d0db9-96c0-4f87-ab0d-e7432d190c0b,112.16.39.54,Password Spraying Attack,32
bba6aff7-5704-4974-b7c2-c93e196434c5,55.38.105.171,Oracle Error Log Found,69
1f3c959b-7857-4517-a6e0-d3b46a58aac1,198.91.180.130,Mozilla Firefox < 84.0,30
8a3d667d-63c4-484a-92a2-a8e129db136a,45.104.33.10,Temporary File Download,29
135cbcb1-820d-4dc3-81ca-c8644458a91b,247.43.14.156,BSD Based FTP Server Multiple glob Function Remote Overflow,11
22cbbe17-997b-4503-b205-d740b16b71c3,198.57.5.185,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,62
8782a8a1-9938-4c66-9d19-13bd4c196b57,94.165.18.10,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,3
25aecd07-057f-4d0a-92c1-d14e49b1565d,181.24.154.24,Unrestricted File Upload,19
1373494e-21fc-4628-a70f-3c2bf3215e9e,244.138.124.30,BSD Based FTP Server Multiple glob Function Remote Overflow,69
f88c7e38-c3df-47d2-a8b2-aadab0fe6e24,197.23.26.94,Brocade Fabric OS Default Credentials,20
d998d066-8262-400e-ad04-95970e2ae628,229.150.18.196,Microsoft Windows 95/98/ME Unsupported Installation Detection,24
ce21771d-ed7f-4a1b-a9a4-eba6389ee478,26.99.127.81,Exposure of Application source code, config files and credentials,97
9275d04f-37a0-48b0-aa47-ed0235fcc892,155.131.235.41,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,36
512c83b0-035d-4f56-9472-9a3e7f30fa60,101.114.118.123,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,33
f4937586-2cb4-401f-a63c-ec0db54a8e85,217.134.103.175,Apache Struts2 Remote Command Execution,63
21e4bc0d-2827-4c02-96aa-9567a3275239,252.87.7.60,Insecure Kentico version 8.1 is running,78
5862ba47-a90a-43da-8aba-79c5f49a0546,246.79.17.248,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,67
71a3fb93-af3c-4eff-b2eb-e82a7cdcd3eb,151.112.186.5,JBoss Java Object Deserialization RCE,41
dcb79b80-4e2c-48d7-97c9-51d1dc57caa7,201.162.72.23,Bind Shell Backdoor Detection,86
75cb1dde-6059-4965-876e-2c9f054daa2d,133.65.176.198,Oracle Error Log Found,6
0eee4e4c-1af9-4c76-8fc7-7c7b229bda26,181.179.110.69,Unrestricted File Upload,9
15a57ac2-f694-4428-8b3f-260e86eb8f5e,233.195.3.250,Bind Shell Backdoor Detection,44
df5434a2-b044-4ae8-b323-0f27f2c9f982,38.31.109.190,Microsoft Windows 95/98/ME Unsupported Installation Detection,74
d21b7687-41fc-4175-91dd-5c683dab08b3,154.145.164.49,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,6
095b4c22-fbae-42b6-9178-290d06961acd,141.142.147.13,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,15
2d418f47-a4f6-40bc-b874-818bc4eb87ab,47.155.151.168,Oracle WebLogic Server mod_wl POST Request Remote Overflow,5
3f641722-0526-4bb2-b123-255c4fafc88a,250.214.231.97,Insecure .net framework 4.0,31
45a0fb41-2f4c-4382-8c9a-985163823ab3,212.102.177.184,Unrestricted File Upload,55
4739744a-2942-4b48-a093-b2dd759ae250,203.241.141.8,MailEnable WebMail Detection,69
7ff6bd95-8b40-40a7-80db-1a6632db4870,141.236.126.203,Temporary File Download,92
09d6eb46-77a3-447a-89ea-133aaa734969,250.214.231.97,Insecure .net framework 4.0,39
b397e87b-302b-480e-a76a-12261074906b,164.14.26.124,Exposure of Application source code, config files and credentials,31
9c9ca990-bd67-43ed-800b-d2a553dc89a5,45.78.175.158,File Content Disclosure /etc/passwd,10
32caf155-7681-490a-bf7b-204a72b64c92,181.24.154.24,Insecure Apache version 2.2.15,72
2f7067b7-607e-4e9a-b22e-db8237e7776f,140.167.176.203,Oracle WebLogic Server Plug-in Remote Overflow (1166189),30
fe585a71-4ca3-4e6e-8be1-73a620fb9030,250.214.231.97,Microsoft Windows 95/98/ME Unsupported Installation Detection,28
705bfdfa-198d-4da2-8011-787283b193f2,203.241.141.8,Mozilla Firefox < 84.0,91
cf39bf2e-c37f-4f42-9fe7-1a5241c6c4c6,179.86.225.227,Oracle WebLogic Server mod_wl POST Request Remote Overflow,61
6dbab210-fbc5-487d-aaf7-c68d28acf963,5.133.140.157,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,5
d52f72fd-5cad-4bde-8711-66cdef6b59c2,133.65.176.198,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,83
aba57773-0f16-4c9f-889c-ddd609920e6a,233.195.3.250,Exposure of Application source code, config files and credentials,37
256ae591-70ce-49b7-a6f9-b8d87ed44aaf,207.71.129.141,JBoss Java Object Deserialization RCE,31
dc39ae33-ecca-40bd-8277-de32ca9ec55a,41.254.253.138,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,82
830de623-bc08-4302-b7f1-31c9608b38db,126.36.151.232,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,47
e1967ec7-9dfc-422a-aaa2-388d767d6aa6,27.147.81.61,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,58
fa61d02f-de3e-4c26-8a02-064e06df7968,233.195.3.250,Apache Struts2 Remote Command Execution,16
57ce50ec-2d92-4fb1-a18a-b303c6082987,252.87.7.60,NTMail3 Arbitrary Mail Relay,51
7869336e-26b5-4352-b4ed-ec7e61aae3b2,154.13.22.62,Mozilla Firefox ESR < 78.6,45
d3825adc-ca5a-4bfe-bdda-491f6fc139f2,101.114.118.123,File Content Disclosure /etc/passwd,37
5242bce7-5105-485f-a5d2-2f32f6b355e9,233.195.3.250,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,14
3b547d53-b75a-4d6f-aff1-b3a45683a776,246.79.17.248,Oracle WebLogic Server mod_wl POST Request Remote Overflow,46
341f677d-aef0-49ec-8fe8-f811e7a5a790,154.209.44.93,Password Spraying Attack,99
c397715b-5651-4c3a-8cb2-ddf8223579fb,146.147.171.162,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),5
5f014f3b-bba4-482a-9c14-6ace42b45fd0,246.249.104.153,Insecure .net framework 4.0,91
79b92731-31ca-4ca5-bc00-f8623472fb62,246.79.17.248,Mozilla Firefox < 84.0,73
e0fc0509-c15d-494b-a2dc-6f5ee62ccc86,55.38.105.171,Insecure Kentico version 8.1 is running,90
0596306a-9781-4e9c-8842-0fb4f075cfa3,38.31.109.190,Unsupported Cisco Operating System,60
7c42f17a-fb1c-44ce-8478-91811b75d2a2,253.26.79.44,NTMail3 Arbitrary Mail Relay,22
f547a8f8-6461-44c6-8a79-3711c662fdab,164.14.26.124,Oracle WebLogic Server mod_wl POST Request Remote Overflow,35
ac626477-5863-44d7-a3fe-62bc936327df,101.114.118.123,Unrestricted File Upload,29
a24b9ced-9198-4ee7-8126-0d9938c3549c,145.171.136.33,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,90
1a0703f2-f359-4eac-b854-9b26920d4fd7,75.138.147.132,Mozilla Firefox ESR < 78.6,89
cb03e435-bb91-4d05-9642-81b8ab653eb0,199.60.39.105,Unsupported Cisco Operating System,82
f9359e79-212c-4bd1-a320-698f2907a877,121.211.230.69,Unrestricted File Upload,89
3a9628db-44d9-4c08-a09c-90e96cb97d46,250.214.231.97,Unrestricted File Upload,26
068e3308-28e7-46f7-9195-a8393156f6cd,67.117.168.250,Microsoft Windows 95/98/ME Unsupported Installation Detection,65
e9b7599f-f15e-4277-a8cf-cda0142dddef,229.150.18.196,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,33
